,formula,Eform
8605,RbSbS2,-0.9653269774999971
8606,RbSbSe2,-0.9248630299218731
8607,RbSc5Te8,-1.477729119702379
8608,RbScBr3,-1.9738915145
8609,RbScCl3,-2.302580952499998
8611,RbSe,-1.164229320755207
8612,RbSeBr3,-1.095789010968749
8614,RbSn2Br5,-1.381098447812502
8616,RbSnBr3,-1.523623851999997
8619,RbSnCl3,-1.7827857145000001
8620,RbSnI3,-1.152261604499999
8622,RbSnS2,-0.9163308318749981
8624,RbSnS4,-0.9107632413541661
8625,RbSr2Br5,-2.393687145000002
8626,RbSr2Cl5,-2.739873020000002
8627,RbSr2I5,-1.893148680312501
8633,RbSrCl3,-2.640278464499999
8634,RbSrI3,-1.868850923499999
8635,RbTa(CuSe2)2,-0.986762766776041
8637,RbTa(CuTe2)2,-0.6625830808124991
8638,RbTaCl6,-2.006590675604167
8641,RbTe,-1.048724280416663
8643,RbTe6,-0.26189561250000104
8645,RbTeAu,-0.683386598055555
8646,RbTi5Se8,-1.480372705208331
8647,RbTiBr3,-1.687460090166666
8648,RbTiCl3,-2.029099489166666
8649,RbTiCu3Se4,-0.819035083356479
8650,RbTiI3,-1.192082020166666
8651,RbTiS2,-1.520087966458333
8669,RbV(CuS2)2,-1.084312144687499
8670,RbV5S8,-1.2818654212499991
8672,RbV5Se8,-1.067540765982142
8674,RbVBr3,-1.5489731195
8676,RbVCl3,-1.8713178875
8677,RbVCu3Se4,-0.6435518274305551
8678,RbVI3,-1.100814098166667
8679,RbVSe2,-1.162994152421875
8680,RbW3Br7,-1.071260312045453
8681,RbWCl6,-1.6144147003124991
8652,RbY2Cl7,-2.672090031
8653,RbYS2,-2.091590315624998
8654,RbYTe2,-1.591618741458334
8655,RbZr6MnCl14,-2.053573403883229
8656,RbZrCu3Se4,-0.8066454218749991
8657,Re(AgCl3)2,-0.692265720833331
8658,Re(Se2Cl3)2,-0.311881559721833
8659,Re(SeCl6)2,-0.453251944524564
8661,Re(Te2Mo)2,-0.46600206416666706
8662,Re(Te4Cl3)2,-0.5325663015555551
8663,Re(TeBr2)2,-0.789544167261904
8664,Re(TeCl2)2,-0.995336612619047
8666,Re(TeCl6)2,-1.097119505055555
8668,Re2AuSe,0.869936454296869
8682,Re2MoSe4,-0.5531629637499971
8683,Re2Ni(MoS4)2,-0.9012224680769221
8684,Re2Os(Se2Cl)2,-0.835950994930555
8685,Re2RuBr,1.037302777499998
8686,Re2SCl12,-0.969697340833333
8687,Re2Te5,-0.46639708261904805
8688,Re3(PbS3)2,-0.6764885368181811
8689,Re3(PbSe3)2,-0.37748775130681406
8690,Re3(SBr)7,-0.785127648235293
8691,Re3(SCl)7,-0.9492308173529401
8692,Re3(SeBr)7,-0.743557910818014
8693,Re3(SeCl)7,-0.514737686819852
8694,Re3(TeBr)7,-0.6848991873039201
8695,Re3(TeI)7,-0.487733632009805
8696,Re3Br7,-0.6507986572500001
8697,Re3Br8Cl,-0.821896765625002
8703,Re3PbS6,-0.7986046035000001
8704,Re3PbSe6,-0.465258060562496
8705,Re3S4Br,-0.884527891874999
8706,Re3S4Br3,-0.7914086085
8707,Re3S4Cl,-0.935011268124999
8708,Re3Se2Br5,-0.82651761846875
8710,Re3Se2Cl5,-0.689275643312507
8711,Re3Se4Br,-0.7573641083593741
8712,Re3Se4Br3,-0.730632306937501
8713,Re3Se4Cl,-0.560260590781247
8714,Re3Te4Br3,-0.5709196749166671
8715,Re3Te4Cl5,-0.852995408993055
8716,Re3Te8Cl3,-0.667473323630952
8717,Re6Se7Br4,-0.7883065403768411
8718,Re6Te7Se8,-0.643734732996032
8719,Re9Mo3Se16,-0.496472833392861
8720,ReBr,1.046157041249999
8698,ReCl3,-0.7714202237499991
8699,ReCl4,-0.6772989286111111
8700,ReCl5,-0.5948696469212931
8701,ReCl6,-0.61409718392857
8702,ReI3,-0.348767611458335
8721,ReRuBr,1.155546917499999
8722,ReRuCl2,1.034860074374998
8724,ReS2,-0.902182740833333
8727,ReSe2,-0.46316581770832904
8728,ReSeCl,-0.64675341607639
8729,ReSeS,-0.7942283224479171
8730,ReSn2Se,0.708344480234373
8731,ReTe,0.5755139504166661
8732,ReTe2,-0.37689087277777805
8733,ReTe3Br5,-0.5758761691666661
8734,ReTeS,-0.6838039330555581
8735,ReTeSCl4,-1.061638552380952
8736,ReTeSeCl4,-1.016341852001488
8737,ReW2Br,1.138445420625
8738,Rh17S15,-0.541647407412106
8739,Rh2(Se3Br2)3,-0.703639325064342
8741,Rh2S3,-0.6116225516875
8742,Rh2Se3,-0.512150366937498
8743,Rh3(PbS)2,-0.509241792142853
8744,Rh3(PbSe)2,-0.38273600687499804
8745,Rh3Br,0.551899858749999
8746,Rh3Cl4,-0.28199608690476
8747,Rh3S4,-0.6062629511309511
8748,Rh3Se,0.13244356835937401
8749,Rh3Se8,-0.45499951749999906
8751,Rh9Se20,-0.465798788491375
8752,RhBr,0.18845299000000001
8753,RhBr3,-0.8457965725000001
8754,RhCl2,-0.5025086455555551
8755,RhCl3,-0.784634455624997
8756,RhI,0.1834307
8757,RhI2,-0.355119468333332
8758,RhI3,-0.5667571437499991
8759,RhS,-0.33868491202219103
8760,RhS2,-0.46483696104166705
8761,RhSCl5,-0.87174704392857
8764,RhSe,-0.31384786078124804
8765,RhSe2,-0.5162596327083331
8767,RhSe2Cl7,-0.44807734864711
8768,Ru(SCl3)4,-0.6532054464705881
8769,Ru2S4Cl13,-0.6947066667105251
8770,Ru2SeS3,-0.6219642093749981
8771,Ru3Cl,0.8074653325000001
8772,Ru3I,0.795411171249999
8773,RuBr3,-0.723299693749999
8775,RuCl3,-1.00512590625
8779,RuI,0.677549499999999
8780,RuRhS4,-0.591160765390623
8781,RuS2,-0.687351060208333
8782,RuS3Cl8,-0.722147817708332
8783,RuSe2,-0.523511360208331
8784,RuSeS,-0.588077612708337
8785,Sb(Mo3S4)2,-0.672507328500004
8786,Sb(MoS)2,-0.5976651941249991
8788,Sb(S8I)3,-0.5137061626785691
8789,Sb(WBr3)5,-0.8922008683333331
8825,Sb10Pb10(S8Cl)3,-0.7078045002127641
8826,Sb11S18,-0.21243215322737002
8828,Sb17S27,-0.225930847361506
8829,Sb2Br9,-0.358361641363636
8831,Sb2MoSe,-0.30846741664062405
8790,Sb2Pb2S5,-0.6431805041666651
8792,Sb2S3,-0.287243025187498
8793,Sb2S5,-0.125051684955358
8795,Sb2Se3,-0.28449458793750104
8798,Sb2Te,-0.20410161111110803
8800,Sb2Te2Se,-0.45360898113541404
8806,Sb2Te3,-0.383199846000002
8807,Sb2Te4Pb,-0.44358547666666703
8808,Sb2Te4Pd3,-0.531292648796295
8809,Sb2TeRu,-0.319934177916666
8811,Sb2TeSe2,-0.498195292270844
8812,Sb4(SeS)3,-0.27439406181250303
8813,Sb4(TeSe)3,-0.464697483703124
8814,Sb4Pb4S11,-0.564335487763156
8815,Sb4Pb5S11,-0.6613551538124981
8816,Sb4S5Cl2,-0.440548647869315
8817,Sb4Se3SI4,-0.5985618512109371
8818,Sb4Te7Pb,-0.413879177222221
8819,Sb6Pb4S13,-0.6158170607608671
8820,Sb6Pb6S17,-0.6250925138793081
8821,Sb8(Pb3S7)3,-0.6585281323026291
8822,Sb8(PbS5)3,-0.609623791634614
8823,Sb8Pb5S17,-0.6300651594166651
8824,Sb8Pb7S19,-0.6386233828676451
8832,Sb8Te3,-0.18058348636363503
8835,SbBr3,-1.008689353124999
8836,SbCl3,-0.9443040312500001
8838,SbCl5,-0.7330447383333331
8885,SbI3,-0.643452289999999
8887,SbI3(BrCl3)2,-0.784357608749999
8888,SbI3Cl8,-0.8271068245833321
8889,SbICl8,-0.9620140745000001
8890,SbIrS,-0.5933227426041671
8892,SbIrSe,-0.561186512187499
8839,SbOsS,-0.482026049166666
8840,SbOsSe,-0.399562079114583
8842,SbPb2S2I3,-0.7633883131249991
8843,SbPb3S4,-0.5992351449999981
8844,SbPbS2,-0.522243496249998
8847,SbPdS,-0.6211101133333321
8848,SbPdSe,-0.44380375135416705
8849,SbPtS,-0.471114288854157
8850,SbPtSe,-0.48257633635416103
8851,SbRhS,-0.670336395937499
8852,SbRhSe,-0.7739135916145831
8853,SbRuS,-0.6839663625000001
8854,SbRuSe,-0.6247811024479171
8856,SbS2,0.019165615572916
8857,SbS8Cl3,-0.31662560791666605
8859,SbSBr,-0.7882413033333321
8861,SbSCl9,-0.531450055028408
8864,SbSI,-0.605854298333329
8867,SbSI2,-0.343104505624999
8868,SbSe9Cl7,-0.318941615680146
8869,SbSeBr,-0.7763281916145841
8870,SbSeCl9,-0.580705386960227
8871,SbSeI,-0.60188073578125
8875,SbTe,-0.313456998333332
8876,SbTe2,-0.390460437777773
8877,SbTeI,-0.49550153222222404
8878,SbTeIr,-0.620047159722219
8879,SbTeOs,-0.290175600555554
8880,SbTePd,-0.577647724722222
8881,SbTePd2,-0.566653749166665
8882,SbTePt,-0.608115675555554
8883,SbTeRh,-0.7041532030555531
8884,SbTeRu,-0.527418152222221
8898,Sc(CuS)3,-0.9260874397767851
8899,Sc(CuSe)3,-0.777428081383931
8900,Sc10Mn17S32,-1.509659401376386
8901,Sc12I25,-1.396163598513513
8902,Sc12Ir3Br16,-1.760660176774195
8903,Sc13Os3Br16,-1.604301991874999
8904,Sc19(RuBr7)4,-1.7140488124509798
8906,Sc22Fe7S40,-1.7448949872463762
8907,Sc29S42,-1.9321204952200661
8893,Sc2CdS4,-1.794121224464285
8894,Sc2CdSe4,-1.6536169906250011
8895,Sc2FeS4,-1.684712336428571
8896,Sc2MnS4,-1.90159271153325
8897,Sc2MnSe4,-1.695832585818964
8908,Sc2PbS4,-1.797819260714283
8909,Sc2PbSe4,-1.57430930553571
8911,Sc2S3,-2.171633972687499
8913,Sc2Se3,-1.9632202839375021
8917,Sc2Te,-0.9620751858333331
8921,Sc2Te3,-1.480490958999999
8922,Sc2ZnS4,-1.875742454999999
8923,Sc2ZnSe4,-1.6739128091964282
8924,Sc3InS6,-1.6846710271249972
8955,Sc3Te,-0.528386625416666
8956,Sc3Te4,-1.419595367380952
8957,Sc4FeBr5,-1.549090606125
8958,Sc4FeCl5,-1.849052800499999
8959,Sc4OsCl4,-1.734758581666664
8960,Sc5(NiTe)2,-0.870272376203704
8930,Sc5Cl8,-1.973734355
8931,Sc5IrCl9,-2.251002730666667
8932,Sc5OsCl9,-2.171079584749999
8933,Sc5RuCl9,-2.174339797666666
8934,Sc6AgTe2,-0.692707156388888
8935,Sc6CdTe2,-0.681833789814814
8936,Sc6CoTe2,-0.755021981481482
8937,Sc6CuTe2,-0.6928869853703701
8938,Sc6FeTe2,-0.7170950092592571
8939,Sc6MnTe2,-0.686962303473818
8940,Sc6NiTe2,-0.7810596537037031
8941,Sc6Te2Ir,-0.8312948559259241
8942,Sc6Te2Os,-0.712972387037037
8943,Sc6Te2Pd,-0.7576366553703691
8944,Sc6Te2Rh,-0.7950038537037061
8945,Sc6Te2Ru,-0.7260495203703701
8946,Sc7Cl10,-1.892506550588236
8947,Sc7Cl12,-2.00367983973684
8948,Sc7CoBr12,-1.812338701249999
8949,Sc7CoCl12,-1.989531091749999
8950,Sc7CoI12,-1.357256742750006
8951,Sc7NiBr12,-1.80831785675
8952,Sc8CuTe3,-0.7597775105555541
8953,Sc8Te3,-0.7760661538636361
8954,Sc9Te2,-0.528235628030301
8925,ScAgS2,-1.407028206406249
8927,ScAgSe2,-1.274694044531251
8928,ScBr2,-1.796606146666667
8929,ScBr3,-2.068735379999999
8961,ScCdCu3Se4,-0.7801601315972211
8962,ScCl,-1.587241105250003
8963,ScCl3,-2.343001440624999
8964,ScCoTe,-0.9258110738888891
8965,ScCu3HgSe4,-0.5677991844907431
8966,ScCu3PbSe4,-0.6274525309722231
8967,ScCuS2,-1.474168582656251
8969,ScCuSe2,-1.287751537031249
8971,ScI2,-1.261712531666666
8972,ScI3,-1.473445848749999
8977,ScMn2Ga3S8,-1.073726298140394
8978,ScMnGaS4,-1.3779840754618211
8973,ScS,-2.07528723390625
8974,ScS2,-1.495295626510416
8975,ScSe,-1.788663982031248
8976,ScSe2,-1.562565103255207
8979,ScTe,-1.388611533333332
8981,ScTe3,-0.600017586249999
8982,ScTeRh,-1.21827575388889
8983,ScZnCu3Se4,-0.8070692393749991
8984,ScZnGaS4,-1.233008156071427
8985,Sn(BiTe2)2,-0.273701861428573
8987,Sn(HgSe2)2,-0.31907022732143003
8989,Sn(Mo3S4)2,-0.720182138500001
8990,Sn(Mo3Se4)2,-0.5458701811666701
8992,Sn(S4I)4,-0.5444626404761951
8994,Sn(SbTe2)2,-0.42160194595237904
8995,Sn(TePd3)2,-0.344853717999954
8996,Sn2Mo15S19,-0.697010048012158
8997,Sn2Mo15Se19,-0.522472051588544
8998,Sn2PbSe3,-0.49412607286458304
8999,Sn2Rh3S2,-0.635096793571423
9000,Sn2S3,-0.47389199418749905
9001,Sn2SI2,-0.7331438765
9002,Sn2Sb2S5,-0.352255500173605
9003,Sn2SbS2I3,-0.6295230662499991
9005,Sn2SbSe2I3,-0.6109558574609371
9006,Sn2SeS,-0.457951257968748
9007,Sn2SeS2,-0.44799889093749806
9008,Sn2W3Cl14,-0.9728654794736851
9009,Sn3BiTe4,-0.202555650416663
9010,Sn3Ir2S3,-0.225961997148438
9011,Sn3Ir2Se3,-0.5366352543359411
9012,Sn3Mo15Se19,-0.529085737086148
9016,Sn3SbSe2I5,-0.6223980440624991
9018,Sn3Se,0.032881995234376
9020,Sn3Te,0.07463183000000101
9021,Sn3Te2Se,-0.30673111651042
9022,Sn3Te3Ir2,-0.289108945625006
9023,Sn4Bi2Se7,-0.41104243180287603
9024,Sn4SI6,-0.7389109379545461
9025,Sn4Sb6S13,-0.29233560724184204
9026,Sn4Te3Se,-0.18799213113281601
9027,Sn4Te5Pb,-0.30376528800001
9028,Sn4TeSe3,-0.386961974648436
9029,Sn5(Mo3S4)12,-0.723698882247191
9031,Sn5(S2Cl)2,-0.5923213417045441
9032,Sn5Sb2S9,-0.37593507283202804
9033,Sn7(SBr5)2,-0.960317447894736
9034,Sn7(SI3)2,-0.5594446886666671
9035,SnBi3Te4,-0.13866382333333901
9036,SnBi4Te7,-0.274179998333333
9039,SnBr2,-1.173346578333331
9041,SnBr4,-1.117422941499999
9042,SnBrCl,-1.195650905
9043,SnCl,-0.550427714374999
9044,SnCl2,-1.055039141666666
9046,SnCl4,-1.025306462999999
9104,SnHg2(SBr)2,-0.7117132560714291
9105,SnI2,-0.7447498127777771
9108,SnI3,-0.558575128749999
9109,SnI4,-0.6773522655
9111,SnIBr,-0.940163313333333
9112,SnICl,-1.074587249999999
9113,SnIr2Se5,-0.471809929414064
9114,SnIrSe2,0.454572592187489
9115,SnMo12PbS16,-0.9175734698333341
9047,SnPb4S5,-0.7452037152499981
9048,SnPb4Se5,-0.626356022531251
9050,SnPbS2,-0.722553672499998
9053,SnPbS3,-0.7322082604999981
9054,SnPbSe2,-0.536617704531249
9055,SnPtS,-0.6541440259374981
9056,SnPtSe,-0.639586363854164
9060,SnS,-0.47208111515625006
9067,SnS2,-0.473969728541665
9069,SnSb4S7,-0.310690605598959
9076,SnSe,-0.45354630828125003
9078,SnSe2,-0.42389676937500004
9079,SnSeS,-0.434344480625002
9082,SnTe,-0.265049880000002
9083,SnTe(PbS)4,-0.711055121166664
9085,SnTe2Pb,-0.37956456999999905
9086,SnTe3,-0.018563933333336002
9087,SnTe4Pb3,-0.43800919875000205
9088,SnTe5Pb4,-0.45283832900000204
9090,SnTePbSe,-0.465489759140627
9091,SnTePd,-0.287586470416665
9092,SnTePt,-0.5678468683333331
9093,Sr(AlCl4)2,-2.27181765215909
9097,Sr(AlS2)2,-1.752220800714285
9099,Sr(AlSe2)2,-1.473838570178571
9100,Sr(AlTe2)2,-0.9968879585714281
9116,Sr(BiS2)2,-1.153065220119047
9117,Sr(FeS2)2,-1.085167064285714
9120,Sr(GaS2)2,-1.458343040535713
9121,Sr(GaSe2)2,-1.227702357321429
9123,Sr(GaTe2)2,-0.884241162857145
9124,Sr(InS2)2,-1.330079726726185
9125,Sr(InSe2)2,-1.260986248065475
9126,Sr(InTe2)2,-0.966013380000003
9130,Sr(Mo3S4)2,-1.033711656833334
9131,Sr(ScS2)2,-2.282851445535714
9132,Sr(ScTe2)2,-1.611033553809521
9133,Sr(YS2)2,-2.439627174821428
9135,Sr(YSe2)2,-2.267338949107142
9137,Sr17(Ta5S21)2,-1.8549436802656991
9139,Sr25Cl52,-2.653600156038964
9145,Sr2CaI6,-1.917714192222222
9155,Sr2Cu(SCl)2,-1.845894317232145
9156,Sr2Ga2S5,-1.6536633272222212
9157,Sr2InBr5,-2.105717833333332
9158,Sr2InI5,-1.5880681614583332
9159,Sr2Mg(TiS3)2,-1.813105115151513
9163,Sr2Re6S11,-1.13784687223684
9164,Sr2SeS,-2.382859880468748
9165,Sr2SnS4,-1.600842348749998
9166,Sr2SnS5,-1.423567932695313
9167,Sr2SnSe5,-1.360317969570314
9169,Sr2YI7,-1.796236211499999
9170,Sr2ZnS3,-1.8972169273586321
9171,Sr3CaI8,-1.8650348525
9173,Sr3CaS4,-2.413889143906251
9174,Sr3PbS4,-1.9912902374999981
9175,Sr3Sb4S9,-1.259564848281249
9176,Sr3SbI3,-1.7145667235714281
9177,Sr3Sn2S7,-1.4544926424739582
9180,Sr3V5S11,-1.554044772236841
9181,Sr3YI9,-1.8198738963461532
9178,Sr4Bi6Se13,-1.2301511145855981
9179,Sr4CaCl10,-2.717574591000002
9182,Sr4Se3S,-2.366406394999998
9183,Sr4SeS3,-2.401386972187499
9184,Sr4Sn2Se9,-1.431508290520834
9185,Sr5(Br4Cl)2,-2.5770318246666672
9186,Sr6Sb6S17,-1.33693586215517
9187,Sr8(TiS3)7,-1.976495384467591
9188,Sr8Ga16S31,-1.428554211681817
9190,SrAlCu3Se4,-0.7534682152777761
9191,SrBiSe3,-1.2956267539062511
9193,SrBr2,-2.505356606166666
9195,SrBr3,-1.6901552450000001
9197,SrBrCl,-2.661992020833333
9201,SrCa2I6,-1.885161441111111
9207,SrCaI4,-1.9294492833333332
9219,SrCaS2,-2.401079551406249
9220,SrCd3S4,-1.119460227499998
9221,SrCd4S5,-1.027765066749999
9222,SrCl2,-2.7500931783333353
9223,SrCl3,-1.8715753425
9224,SrCoCu3Se4,-0.518125420416663
9225,SrCrCu3Se4,-0.686520716597222
9226,SrCu2PbS4,-0.9148844220833321
9228,SrCu2SnS4,-1.024511623541666
9229,SrCu3NiSe4,-0.5023391618981441
9230,SrGaCu3Se4,-0.605986214861109
9231,SrHfS3,-2.074540924687499
9234,SrI2,-1.961197940833329
9235,SrIBr,-2.194443480833333
9236,SrICl,-2.400487101666667
9237,SrInCu3Se4,-0.616540314004629
9238,SrNb5Se8,-1.101892773839275
9239,SrPb3S4,-1.18017337125
9240,SrPbS2,-1.57846358375
9242,SrS,-2.42499030140625
9243,SrS2,-1.593265490208332
9244,SrS3,-1.180148172109374
9245,SrSbSe3,-1.243481970156249
9246,SrScCu3Se4,-1.033170127083334
9247,SrSe,-2.35255396453125
9248,SrSnS3,-1.2687797256875
9261,SrTe,-2.0176923
9262,SrTePd,-1.041616672222221
9263,SrTiS3,-1.839321146166665
9258,SrVCu3Se4,-0.6892064728240691
9259,SrYCu3Se4,-0.9901448598611111
9249,SrZnCl2,-1.722274129375003
9250,SrZnCl4,-2.02666814
9252,SrZrS3,-2.084204747999996
9253,SrZrSe3,-1.8622276039375012
9254,Ta(CoTe)2,-0.476531130633331
9255,Ta(ICl)2,-1.3011900074666651
9256,Ta(Mo2S5)2,-1.229060573488888
9264,Ta(NiTe)2,-0.5362470501333321
9265,Ta(SnS)2,-0.7965431834666661
9266,Ta(TeBr3)2,-1.034284102296294
9267,Ta(TeCl3)2,-1.384178397296296
9268,Ta10SeS3,-0.5596672770126481
9269,Ta11(CoSe4)2,-0.7365045183055561
9270,Ta11(FeSe4)2,-0.726053365924598
9271,Ta11(NiSe4)2,-0.746391374019842
9272,Ta12Co3Pt3Se32,-1.018462433859999
9273,Ta12Ga3(TeSe2)8,-0.9139922728546991
9274,Ta14(CuS8)3,-1.301147123479672
9275,Ta20Pd9S50,-1.208802236223626
9276,Ta20Te5S3,-0.355897821875
9277,Ta21Te13,-0.407816109872547
9278,Ta22(CuS12)3,-1.276533301333331
9279,Ta24Ti5Se48,-0.977680543703462
9280,Ta27S50,-1.394484447961036
9281,Ta2AgS4,-1.118980538047617
9282,Ta2Br5,-1.287057854059523
9283,Ta2Cl5,-1.721029128880951
9284,Ta2Co(ReSe4)2,-0.621647686032051
9302,Ta2Cu(ReSe4)2,-0.43897917058330904
9303,Ta2Fe(ReSe4)2,-0.6097492337243581
9304,Ta2FeS4,-1.138005463523808
9305,Ta2Ga(ReSe4)2,-0.510916279589751
9306,Ta2I5,-0.30288605138095104
9307,Ta2In(ReSe4)2,-0.5354624744615221
9308,Ta2InCuTe4,0.11090311149999901
9309,Ta2InS4,-1.252377140190476
9310,Ta2Mn(ReSe4)2,-0.547236716184574
9285,Ta2MoS6,-1.303495369962962
9286,Ta2NbTeI7,-0.7579187096666671
9287,Ta2Ni3S8,-1.044846476512819
9288,Ta2Ni3Se8,-0.880332752185895
9289,Ta2Ni3Te5,-0.5947272800499981
9290,Ta2NiS4,-1.160196269238093
9291,Ta2NiS5,-1.237286124645831
9292,Ta2NiSe5,-1.024910418923164
9293,Ta2NiSe7,-0.9262612351072911
9295,Ta2Pd3Se8,-0.7112176590128191
9296,Ta2PdS6,-1.172326195518518
9297,Ta2PdSe6,-0.7847910432268521
9298,Ta2Pt3S8,-1.050387212666663
9299,Ta2Pt3Se8,-0.923180312570511
9300,Ta2PtSe7,-0.949753994607291
9301,Ta2Re2SnSe8,-0.48421608737817606
9311,Ta2S,-0.7663241943333311
9312,Ta2Se,-0.512051232909721
9313,Ta2Se17Br12,-0.843381478693884
9314,Ta2Se3,-0.8427346813708311
9315,Ta2Se8Br,-0.9464398255378791
9317,Ta2Se8I,-0.9030733607651511
9318,Ta2Te3,-0.606275635933332
9319,Ta2Te5Pd3,-0.41944460130000005
9320,Ta2ZnS4,-1.1213903863809511
9321,Ta3(BiS3)2,-1.169109435181818
9322,Ta3(CuS3)2,-1.171006981999999
9324,Ta3(InS3)2,-1.199615820030304
9325,Ta3(InSe3)2,-0.7811436173977261
9326,Ta3(Se4Br3)2,-1.107774456220588
9328,Ta3Br7,-1.2651413172
9329,Ta3CoS6,-1.267153491699996
9330,Ta3CrS6,-1.3585782166999971
9331,Ta3CrSe6,-1.037401092606248
9332,Ta3FeS6,-1.286854416199997
9333,Ta3I7,-0.7386289999500051
9334,Ta3In2Cl9,-1.537544011095234
9335,Ta3MnS6,-1.313679263993103
9336,Ta3MoS8,-1.334027276833331
9337,Ta3PbS6,-1.3428270577
9338,Ta3RhS6,-1.282530612699997
9339,Ta3S2,-0.952723329399997
9340,Ta3SBr7,-1.316382081318179
9341,Ta3Se12I,-0.90436783219531
9342,Ta3SeI7,-0.7915177449403401
9343,Ta3SnS6,-1.316093814699995
9344,Ta3Te14Pd3,-0.628555874266667
9345,Ta3TeI7,-0.7262918389696961
9346,Ta3VS6,-1.438025441199998
9347,Ta3VSe6,-0.9955493551374981
9348,Ta3WS8,-1.305962481000001
9350,Ta4AgS8,-1.276828668923074
9351,Ta4Co2PdSe12,-0.991925550918859
9352,Ta4CoTe4,-0.562543118166664
9353,Ta4CrSe8,-1.067925504467951
9354,Ta4CrTe4,-0.5340268370555551
9355,Ta4Fe5Te12,-0.471394398539681
9356,Ta4FeS8,-1.315657393410258
9357,Ta4FeTe4,-0.5707468667777781
9358,Ta4Ga(Te3Se)2,-0.7319940255016021
9359,Ta4Ga(TeSe)4,-0.856462165605767
9360,Ta4GaSe8,-0.8740431570641051
9361,Ta4MnS8,-1.368887532481872
9362,Ta4MoS10,-1.34909577162222
9363,Ta4MoS8,-1.2350055707179481
9364,Ta4MoSe10,-0.8960955839972211
9366,Ta4NiS8,-1.252751379179486
9367,Ta4NiTe4,-0.5319043034444441
9368,Ta4S9Br8,-1.038574735087299
9369,Ta4Se8SI8,-0.9122100818134901
9370,Ta4Se9I8,-0.8818363774012881
9371,Ta4SeS,-0.659872519862846
9372,Ta4Te16Pd3,-0.6301427463478251
9373,Ta4Te16PtI8,-0.293886976413792
9375,Ta5CrNiS10,-1.201105625392155
9383,Ta5S8,-1.354810599743589
9384,Ta6Nb3Te2S3,-0.6858885196309521
9388,Ta6Te3S,-0.562872259149998
9389,Ta6TeSe2,-0.5183363444837911
9390,Ta7(Te12I5)2,-0.6422292351544701
9391,Ta7S12,-1.380009600070174
9392,Ta8(CuS8)3,-1.112553872819046
9393,Ta8CoSe8,-0.869469726612745
9394,Ta8NiSe8,-0.8660201261715701
9396,Ta9(CoS3)2,-0.9225974977058791
9397,Ta9(FeS3)2,-0.9189770565294091
9399,Ta9(NiS3)2,-0.9168304130000001
9400,TaAg7S6,-0.47291320885714105
9403,TaAgS3,-0.9555403932999991
9376,TaAuBr,0.9427529792222231
9378,TaBr5,-1.386689973513888
9379,TaCl3,-1.637576227666665
9380,TaCl4,-1.792021997466666
9381,TaCl5,-1.8545025495555572
9404,TaCoTe2,-0.5339150382916671
9414,TaCr3(AgS4)2,-0.9161632618333311
9436,TaCr3(CuS4)2,-0.997331535880951
9451,TaCr3S8,-1.000829578111111
9452,TaCu3(SeS)2,-0.8109799696276041
9453,TaCu3(TeSe)2,-0.610303749419269
9454,TaCu3S4,-0.8680332296666661
9455,TaCu3Se3S,-0.7809892127330721
9456,TaCu3Se4,-0.5959828879479191
9457,TaCu3Te4,-0.47451112924999705
9458,TaCu3TeSe2S,-0.7119237470234361
9459,TaCuS2,-1.011595851833333
9460,TaCuS3,-1.065123988466663
9461,TaFeTe3,-0.510384490466665
9462,TaHgS2,-1.003827781208333
9463,TaI4,-0.7561462344666701
9464,TaI5,-0.7686997330972211
9465,TaIn(CuSe2)2,-0.378471675760419
9466,TaIn3Se4,-0.606074554197913
9468,TaInS2,-1.104730417249999
9470,TaInSe2,-0.7381845813645811
9490,TaMo2(WSe5)2,-0.6147187246972291
9491,TaMoS4,-1.274453946222223
9493,TaNb(Cu3S4)2,-0.8580247160833321
9494,TaNb(Cu3Se4)2,-0.594848794989555
9495,TaNb(Cu3Te4)2,-0.488376981291666
9496,TaNb2FeSe10,-0.9500554150550591
9497,TaNbTe4,-0.6847298378888881
9499,TaNi2Te3,-0.569353499555553
9500,TaNi2TeSe,-0.642832238268748
9501,TaNiTe2,-0.592638418916668
9502,TaNiTe5,-0.595825511523809
9471,TaOsSe4,0.7357923723194371
9472,TaPbBr,1.162116339222223
9473,TaPbS2,-1.120059625583333
9474,TaPbSe2,-0.7593216713645811
9476,TaReSe4,-0.585282769138861
9477,TaS,-0.9183016974166641
9478,TaS2,-1.381073649111107
9489,TaS3,-1.173654325375001
9508,TaSe2,-0.932053956819444
9522,TaSe3,-0.74295523113021
9524,TaSeS,-1.221541979059027
9525,TaSnS2,-1.093356244333332
9526,TaTe2,-0.641113326518515
9530,TaTe4,-0.600058537466665
9531,TaTe4I,-0.626391921499993
9532,TaTe4Ir,-0.6464112956666691
9533,TaTe4Os,-0.517353039416666
9534,TaTe4Rh,-0.691439190666666
9535,TaTe4Ru,-0.6232602973333321
9536,TaTe5Pt,-0.667831930095237
9537,TaTeBr9,-1.12973077627273
9539,TaTeCl9,-1.511194901727272
9503,TaTiSe4,-1.27394123667361
9504,TaTiTe4,-0.7891647995555551
9505,TaV(Cu3S4)2,-0.8623881510833331
9506,TaV(Cu3Se4)2,-0.582878706864562
9507,TaWSe4,-0.747254247263886
9540,Tc2Te5,-0.572770602261904
9541,Tc3Se4I,-0.586256420546875
9542,Tc3Te,0.305518772083335
