,formula,Eform
43539,Ag1Br6Cs2Nb1,-1.3092380941995017
31274,Ag1Br6Cs2Ni1,-1.1220107811995
45282,Ag1Br6Cs2Os1,-0.9663719391995016
72293,Ag1Br6Cs2Pb1,-1.3128014041995015
34764,Ag1Br6Cs2Pd1,-1.1463632411995
44070,Ag1Br6Cs2Pt1,-1.1168378281995015
45304,Ag1Br6Cs2Rb1,-1.2635039871995015
31275,Ag1Br6Cs2Re1,-0.992943258699501
34765,Ag1Br6Cs2Rh1,-1.1489541181995
43536,Ag1Br6Cs2Ru1,-1.0762793611995014
70166,Ag1Br6Cs2Sb1,-1.2906589166995015
34770,Ag1Br6Cs2Sc1,-1.7171554296995
42510,Ag1Br6Cs2Sn1,-1.3347949468846216
31276,Ag1Br6Cs2Ta1,-1.2408885851995
34771,Ag1Br6Cs2Tc1,-1.1130851706995
43519,Ag1Br6Cs2Te1,-1.1369786235328347
43541,Ag1Br6Cs2Ti1,-1.4840102255781282
43538,Ag1Br6Cs2V1,-1.3396036671995013
44516,Ag1Br6Cs2W1,-1.0992554831995016
44061,Ag1Br6Cs2Y1,-1.7874398856995015
45276,Ag1Br6Cs2Zn1,-1.2290941621995013
70087,Ag1Br6Cs2Zr1,-1.515558736199501
50329,Ag1Br6Cu1K2,-1.0731034041995016
34509,Ag1Br6Cu1Rb2,-1.0973115391995
43497,Ag1Br6Fe1K2,-1.1219393941995015
34881,Ag1Br6Fe1Rb2,-1.1525944961995
44581,Ag1Br6Ga1K2,-1.2410452246995016
37751,Ag1Br6Ga1Rb2,-1.2747570696995012
44172,Ag1Br6Ga2Hf1,-0.8424872196995011
43581,Ag1Br6Ga2Sc1,-1.0615489486995018
34824,Ag1Br6Hf1Hg2,-0.871476121692756
37716,Ag1Br6Hf1In2,-0.988555315699502
31336,Ag1Br6Hf1K2,-1.3973629696995
45371,Ag1Br6Hf1Na2,-1.2268091448698315
34882,Ag1Br6Hf1Rb2,-1.4336318726995
44112,Ag1Br6Hg1K2,-1.066638502696128
31393,Ag1Br6Hg1Rb2,-1.10194035969613
31297,Ag1Br6Hg2Sc1,-0.811277061692756
44187,Ag1Br6Hg2V1,-0.5485444241927553
45478,Ag1Br6Hg2Y1,-0.8676436446927553
44678,Ag1Br6Hg2Zr1,-0.8614415531927552
60737,Ag1Br6I1,-0.13274880930291655
70277,Ag1Br6In1Rb2,-1.3243261261995012
45575,Ag1Br6In2Mn1,-0.7845243065788114
34835,Ag1Br6In2Sc1,-1.1773420476995
44721,Ag1Br6In2Ti1,-0.9573873205781283
44719,Ag1Br6In2V1,-0.820242898199502
43490,Ag1Br6In2Y1,-1.2321147806995014
60743,Ag1Br6Ir1,-0.28448477649937676
44106,Ag1Br6Ir1K2,-1.0161921191995014
53348,Ag1Br6Ir1Rb2,-1.0441023811995016
37665,Ag1Br6K1Rb2,-1.2864213506995015
44576,Ag1Br6K2Li1,-1.1989371101995014
44582,Ag1Br6K2Mg1,-1.3457984091161683
41089,Ag1Br6K2Mn1,-1.2508673175788119
44595,Ag1Br6K2Mo1,-1.1412036921995017
44113,Ag1Br6K2Nb1,-1.2338700011995016
50500,Ag1Br6K2Ni1,-1.0801139671995013
44589,Ag1Br6K2Os1,-0.9067183051995013
45432,Ag1Br6K2Pb1,-1.2243584951995015
50666,Ag1Br6K2Pd1,-1.0947757931995015
31330,Ag1Br6K2Pt1,-1.0566555381995
44109,Ag1Br6K2Rh1,-1.0935369091995013
44108,Ag1Br6K2Ru1,-1.0179499041995015
50378,Ag1Br6K2Sc1,-1.663998683699501
42407,Ag1Br6K2Sn1,-1.2658304338846218
44580,Ag1Br6K2Ta1,-1.1669256531995018
44103,Ag1Br6K2Tc1,-1.044847113699501
44107,Ag1Br6K2Ti1,-1.4140161495781278
70257,Ag1Br6K2V1,-1.2915357211995009
45383,Ag1Br6K2W1,-1.0277718281995014
43495,Ag1Br6K2Y1,-1.6997932676995018
44599,Ag1Br6K2Zn1,-1.1680259191995015
31338,Ag1Br6K2Zr1,-1.4341588431995
44618,Ag1Br6K3,-1.1784816816995014
34883,Ag1Br6Li1Rb2,-1.2285282921995
50322,Ag1Br6Mg1Rb2,-1.3809770581161687
50750,Ag1Br6Mn1Rb2,-1.2703767515788118
60635,Ag1Br6Mo1,-0.5255552814993769
52991,Ag1Br6Mo1Rb2,-1.1749719241995014
53428,Ag1Br6Na1Rb2,-1.2303786062846662
45373,Ag1Br6Na2V1,-1.1098384693698307
44048,Ag1Br6Nb1Rb2,-1.2684684301995017
82055,Ag1Br6Ni1,-0.42455120899937704
34886,Ag1Br6Ni1Rb2,-1.0987390851995
74701,Ag1Br6Os1,-0.40752420024937663
44027,Ag1Br6Os1Rb2,-0.9349014301995012
60729,Ag1Br6Pb1,-0.42502404899937685
44491,Ag1Br6Pb1Rb2,-1.2642760651995015
51657,Ag1Br6Pb2,-0.8850544829994461
60784,Ag1Br6Pd1,-0.2650277464993769
51472,Ag1Br6Pd1Rb2,-1.1164344801995014
82049,Ag1Br6Pt1,-0.4273983677493769
34877,Ag1Br6Pt1Rb2,-1.0854764431995
82378,Ag1Br6Rb2,-1.0181500591105572
53349,Ag1Br6Rb2Rh1,-1.1208153461995014
31378,Ag1Br6Rb2Ru1,-1.0459388741995
69999,Ag1Br6Rb2Sb1,-1.2429244446995018
53370,Ag1Br6Rb2Sc1,-1.6756473376995011
42054,Ag1Br6Rb2Sn1,-1.292567700884622
45212,Ag1Br6Rb2Sr1,-1.5491897911995016
44022,Ag1Br6Rb2Ta1,-1.2008293071995015
44410,Ag1Br6Rb2Tc1,-1.0761512766995018
53371,Ag1Br6Rb2Ti1,-1.4470017735781284
50484,Ag1Br6Rb2V1,-1.3074708481995017
45225,Ag1Br6Rb2W1,-1.0607274271995013
50406,Ag1Br6Rb2Y1,-1.7519058196995019
44403,Ag1Br6Rb2Zn1,-1.1975038161995015
53372,Ag1Br6Rb2Zr1,-1.4711633031995013
44009,Ag1Br6Rb3,-1.2067296041995015
76989,Ag1Br6Re1,-0.5038627533743769
60627,Ag1Br6Rh1,-0.29935217399937697
60769,Ag1Br6Ru1,-0.31090305524937634
60763,Ag1Br6S1,0.23460690424895358
60598,Ag1Br6Sb1,-0.12894147087437702
60703,Ag1Br6Se1,-0.18375118024937698
83470,Ag1Br6Se2,-0.3691079046661127
60573,Ag1Br6Sn1,-0.3483132061057772
65482,Ag1Br6Sn2,-0.8057810167441575
63076,Ag1Br6Ti1,-0.9807665307226596
71209,Ag1Br7,-0.3423524168013563
81354,Ag1Br7W3,-0.6753083285828044
34580,Ag1Br8Fe2,-0.650401494256971
54187,Ag1Br8Ga2,-0.9026346624387898
54440,Ag1Br8Hg2Rb2,-1.0229219674430172
57260,Ag1Br8In2,-0.8640440706206078
59590,Ag1Br8Li6,-1.4399240057884457
62816,Ag1Br8Te1,-0.4798643820160017
20872,Ag1Ca1Cl3,-1.82935134687147
44755,Ag1Ca1Cl6Rb2,-1.7988145161214735
99032,Ag1Ca1Co1S3,-0.817451149923345
102088,Ag1Ca1Co1Se3,-0.6139802745833336
102103,Ag1Ca1Co1Te3,-0.4178934962499981
99027,Ag1Ca1Cr1S3,-1.0254656382566782
99038,Ag1Ca1Cr1Se3,-0.7928665929166664
102095,Ag1Ca1Cr1Te3,-0.5240936162499986
97048,Ag1Ca1Fe1S3,-0.8055783232566789
97058,Ag1Ca1Fe1Se3,-0.59774316125
102098,Ag1Ca1Fe1Te3,-0.3645809012499986
97030,Ag1Ca1Ga1S3,-0.9837706757566789
101042,Ag1Ca1Ga1Se3,-0.7788899854166663
101068,Ag1Ca1Ga1Te3,-0.5453181287499979
97031,Ag1Ca1In1S3,-1.0531001749233457
97049,Ag1Ca1In1Se3,-0.8495044912499997
101069,Ag1Ca1In1Te3,-0.6044531445833314
99029,Ag1Ca1Ir1S3,-0.8672200949233453
99041,Ag1Ca1Ir1Se3,-0.6526525429166661
102100,Ag1Ca1Ir1Te3,-0.48678702624999853
99028,Ag1Ca1Rh1S3,-0.9208905015900116
99040,Ag1Ca1Rh1Se3,-0.7320657445833335
102099,Ag1Ca1Rh1Te3,-0.5704767162499985
28853,Ag1Ca1Ru1S3,-0.681221304090011
28877,Ag1Ca1Ru1Se3,-0.507092224583333
28862,Ag1Ca1Ru1Te3,-0.379631645416665
27228,Ag1Ca1S1Sc1Se2,-1.41836404108556
27254,Ag1Ca1S1Sc1Te2,-1.19499800886334
27129,Ag1Ca1S1Se2Y1,-1.53410420025223
27238,Ag1Ca1S1Te2Y1,-1.31379951636334
68457,Ag1Ca1S2,-1.1425992313816784
27237,Ag1Ca1S2Sc1Se1,-1.47327684008779
27230,Ag1Ca1S2Sc1Te1,-1.35315821897667
27268,Ag1Ca1S2Se1Y1,-1.59487122925445
27241,Ag1Ca1S2Te1Y1,-1.48118581064334
97040,Ag1Ca1S3Sb1,-0.9395120374233455
97035,Ag1Ca1S3Sc1,-1.6290222790900117
97041,Ag1Ca1S3Y1,-1.7300652690900116
97154,Ag1Ca1Sb1Se3,-0.7659622654166665
102105,Ag1Ca1Sb1Te3,-0.5593131820833316
27229,Ag1Ca1Sc1Se1Te2,-1.12433324902778
27132,Ag1Ca1Sc1Se2Te1,-1.21963086680556
63842,Ag1Ca1Sc1Se3,-1.377265630416666
34179,Ag1Ca1Sc1Te3,-1.07320031958333
27131,Ag1Ca1Se1Te2Y1,-1.24326923236111
68470,Ag1Ca1Se2,-0.9705478543750004
27242,Ag1Ca1Se2Te1Y1,-1.34388942180556
37343,Ag1Ca1Se3Y1,-1.474784839583333
14816,Ag1Ca1Te1,-0.572211886944443
68462,Ag1Ca1Te2,-0.7407597260416652
37330,Ag1Ca1Te3Y1,-1.1746066954166654
60093,Ag1Ca2Ga1S4,-1.3577971641941784
68585,Ag1Ca2S3,-1.4320467982566782
68588,Ag1Ca2Se3,-1.2396961995833333
5099,Ag1Ca2Te1,-0.713141980208333
68627,Ag1Ca2Te3,-0.9802572395833321
20874,Ag1Cd1Cl3,-1.04402453387147
52326,Ag1Cd1Cl6Cs2,-1.4769108811214737
44868,Ag1Cd1Cl6K2,-1.4101956761214738
50598,Ag1Cd1Cl6Rb2,-1.4412399351214737
103935,Ag1Cd1Co1S3,-0.34038863659001173
103947,Ag1Cd1Co1Se3,-0.17661520791666577
103948,Ag1Cd1Co1Te3,-0.05581551124999843
103918,Ag1Cd1Cr1S3,-0.5326480282566788
103929,Ag1Cd1Cr1Se3,-0.33738920791666693
103941,Ag1Cd1Cr1Te3,-0.13264705791666506
33713,Ag1Cd1Cs1S2,-0.821867861105343
34190,Ag1Cd1Cs1Se2,-0.7186371645
58850,Ag1Cd1Cs1Se3,-0.4113249087499999
58837,Ag1Cd1Cs1Te3,-0.33313810208333194
34971,Ag1Cd1Cs2I6,-0.91952345820699
49039,Ag1Cd1Cu1Se4Sn1,-0.37096413429390074
103919,Ag1Cd1Fe1S3,-0.30334246492334493
103930,Ag1Cd1Fe1Se3,-0.1570075895833328
103942,Ag1Cd1Fe1Te3,0.001451350416668144
103908,Ag1Cd1Ga1S3,-0.48164113742334536
103926,Ag1Cd1Ga1Se3,-0.32405434375000003
100250,Ag1Cd1Ga1Te3,-0.17131539874999882
59949,Ag1Cd1I1S1,-0.5041719228604187
100227,Ag1Cd1In1S3,-0.5223299215900123
100243,Ag1Cd1In1Se3,-0.373478194583333
104670,Ag1Cd1In1Te3,-0.21301403958333212
103921,Ag1Cd1Ir1S3,-0.35374928659001154
103932,Ag1Cd1Ir1Se3,-0.1863215162499999
103944,Ag1Cd1Ir1Te3,-0.09971076291666492
103920,Ag1Cd1Rh1S3,-0.4168466049233454
103931,Ag1Cd1Rh1Se3,-0.273089879583333
103943,Ag1Cd1Rh1Te3,-0.19049357124999844
57340,Ag1Cd1S3Sb1,-0.4584913415900118
103912,Ag1Cd1S3Sc1,-1.077928767423345
104668,Ag1Cd1S3Y1,-1.166306582423345
103934,Ag1Cd1Sb1Se3,-0.2874920504166667
103946,Ag1Cd1Sb1Te3,-0.15854634041666493
103928,Ag1Cd1Sc1Se3,-0.8539756070833331
103939,Ag1Cd1Sc1Te3,-0.5729936337499986
97999,Ag1Cd1Se3Y1,-0.9090872920833336
13502,Ag1Cd1Te1,-0.0536097569444435
4712,Ag1Cd1Te2,0.182233971458335
103940,Ag1Cd1Te3Y1,-0.6623962154166652
59942,Ag1Cd2Co1S4,-0.4640814804441784
57770,Ag1Cd2Cr1S4,-0.5725582016941786
60082,Ag1Cd2Fe1S4,-0.5404612154441786
7516,Ag1Cd2Ga1S4,-0.724818411694178
59790,Ag1Cd2Ga1Se4,-0.5472420534375
54654,Ag1Cd2In1S4,-0.6863528566941786
60087,Ag1Cd2Ir1S4,-0.32221077169417844
60090,Ag1Cd2Mn1S4,-0.6007725721683164
57768,Ag1Cd2Ni1S4,-0.43951755794417835
60081,Ag1Cd2Pd1S4,-0.3737227604441782
60088,Ag1Cd2Ru1S4,-0.3582167373191778
57774,Ag1Cd2S4Sc1,-1.0163815704441785
57775,Ag1Cd2S4Ti1,-0.8093503109174609
57776,Ag1Cd2S4V1,-0.6689874973191783
60092,Ag1Cd2S4Zr1,-0.8090878541941788
27377,Ag1Cd2Te1,0.112760617291667
22208,Ag1Cd2Te4,-0.0354404444047601
44177,Ag1Cd3Cl1,-0.09986314162382434
71058,Ag1Cl1,-0.6429742028095613
57715,Ag1Cl11Pd1Zr2,-1.4675649572873568
94008,Ag1Cl12Ir3,-0.7263892015580926
93883,Ag1Cl12Re2,-0.8293576543286316
91770,Ag1Cl15,-0.36444810292417795
72473,Ag1Cl1Cs1I2,-0.9893606015951516
60208,Ag1Cl1Cu1Se1,-0.3326264845297806
59827,Ag1Cl1Hg1S1,-0.494422809899687
59832,Ag1Cl1Hg1Se1,-0.44389641827134785
46683,Ag1Cl1I1,-0.4374462701824801
60603,Ag1Cl1I6,0.11428520528887165
61543,Ag1Cl1Mn1S2,-0.527300928487788
20921,Ag1Cl1Pb1Se1,-0.601276999529781
61523,Ag1Cl1S2Sb1,-0.45429406272916706
60774,Ag1Cl1S6,0.7212424291000916
22003,Ag1Cl1Se1Sn1,-0.514843172492581
62512,Ag1Cl1Se2,-0.33315453890478075
55012,Ag1Cl1Te1,-0.38514659381748445
94092,Ag1Cl1Te2,-0.3527497236964461
14334,Ag1Cl2,-0.585130442912748
91597,Ag1Cl26,-0.3422172849480442
614,Ag1Cl2Cs1,-1.41996748468456
39806,Ag1Cl2Cu1,-0.6065216484345615
70348,Ag1Cl2Ga2I6,-0.6938307739371045
58493,Ag1Cl2In1,-0.7863892121845613
30408,Ag1Cl2K1,-1.34528218093456
94052,Ag1Cl2Li1,-1.3319124078095617
55858,Ag1Cl2Nb1S1,-0.770978126550321
28269,Ag1Cl2Rb1,-1.37815697718456
54097,Ag1Cl2S1Sb1,-0.7124064225503204
83493,Ag1Cl2S6,-0.31656089475759885
57100,Ag1Cl2Sb1Se1,-0.6390263377476494
51676,Ag1Cl2Se6,-0.19476018097091577
44625,Ag1Cl2Sr2,-1.4625630187476488
39639,Ag1Cl3,-0.4749648860893423
91718,Ag1Cl30,-0.28365730729269956
20875,Ag1Cl3Co1,-0.688996934871474
71511,Ag1Cl3Cr1,-0.9354474178714739
84387,Ag1Cl3Cs1,-1.3134947358714737
9101,Ag1Cl3Cs2,-1.67722595405956
61194,Ag1Cl3Cu1,-0.6405130073714738
20881,Ag1Cl3Fe1,-0.789550428871474
68791,Ag1Cl3Fe1I1,-0.7897721811309483
52619,Ag1Cl3Hg1,-0.40995396386472754
70053,Ag1Cl3In1,-0.8743591398714738
58122,Ag1Cl3K1,-1.2602679783714739
20892,Ag1Cl3Mg1,-1.49527574070481
20894,Ag1Cl3Mn1,-1.04150853463009
71532,Ag1Cl3Nb1,-0.8031512518714742
20904,Ag1Cl3Ni1,-0.721564776871473
71563,Ag1Cl3Pd1,-0.6172053618714738
71517,Ag1Cl3Pt1,-0.4624401448714739
96308,Ag1Cl3Rb1,-1.281589988871474
9308,Ag1Cl3Rb2,-1.65090179405956
71524,Ag1Cl3Sc1,-1.4986561708714738
20871,Ag1Cl3Sn1,-1.00647188424171
20905,Ag1Cl3Ti1,-1.20134883362873
71498,Ag1Cl3V1,-1.0528337238714733
45513,Ag1Cl3V2,-0.3010046740595609
20907,Ag1Cl3Zn1,-1.02313900987147
54336,Ag1Cl4Co1,-0.6881291349960819
96136,Ag1Cl4Cs1,-1.1297233258294155
21418,Ag1Cl4Cs2,-1.5408864771395
50167,Ag1Cl4Cs2Li1,-1.7470828999970618
35432,Ag1Cl4Cu1,-0.642503984996082
74898,Ag1Cl4Fe1,-0.9112180616627489
74858,Ag1Cl4Ga1,-1.1682629033294154
93484,Ag1Cl4I1,-0.5659526362341349
56639,Ag1Cl4In2,-0.8336132399966419
53706,Ag1Cl4K2,-1.4987179942823563
58166,Ag1Cl4Li1,-0.9562407624960821
93437,Ag1Cl4Mn1,-1.0297788981282654
62020,Ag1Cl4Pd1,-0.6227274616627483
62021,Ag1Cl4Pt1,-0.6103266099960821
96309,Ag1Cl4Rb1,-1.105799661662749
21455,Ag1Cl4Rb2,-1.50879590285378
71756,Ag1Cl5,-0.40847204509926893
78308,Ag1Cl5Cs2Pd1,-1.398326580621735
78310,Ag1Cl5Cs2Pt1,-1.361953767288402
60789,Ag1Cl5Cs3,-1.6026786095106236
39958,Ag1Cl5Pb2,-1.2045824388244517
82059,Ag1Cl6Co1,-0.5736591776518423
52568,Ag1Cl6Co1Cs2,-1.3297504091214738
44985,Ag1Cl6Co1In2,-0.8361243961214736
50489,Ag1Cl6Co1K2,-1.3192077111214737
45845,Ag1Cl6Co1Na2,-1.1678384892918032
37964,Ag1Cl6Co1Rb2,-1.3282092381214743
52774,Ag1Cl6Cr1,-0.8643960001518423
33793,Ag1Cl6Cr1Cs2,-1.58587410112147
44983,Ag1Cl6Cr1In2,-1.0632451321214742
31809,Ag1Cl6Cr1K2,-1.53879189712147
34465,Ag1Cl6Cr1Rb2,-1.56419842312147
45623,Ag1Cl6Cs1Rb2,-1.396317670121474
34559,Ag1Cl6Cs2Cu1,-1.34186709412147
52484,Ag1Cl6Cs2Fe1,-1.4421502741214742
70150,Ag1Cl6Cs2Ga1,-1.5705336156214735
44318,Ag1Cl6Cs2Hf1,-1.7708964706214736
51613,Ag1Cl6Cs2Hg1,-1.3429751156181007
58001,Ag1Cl6Cs2In1,-1.6121255216214734
70180,Ag1Cl6Cs2Ir1,-1.3087052571214741
31671,Ag1Cl6Cs2K1,-1.47003463562147
31685,Ag1Cl6Cs2Li1,-1.45332662112147
52488,Ag1Cl6Cs2Mg1,-1.6798346910381408
52494,Ag1Cl6Cs2Mn1,-1.5559912385007837
31596,Ag1Cl6Cs2Mo1,-1.48596110812147
35332,Ag1Cl6Cs2Na1,-1.46960162920664
70159,Ag1Cl6Cs2Nb1,-1.5870926821214737
70002,Ag1Cl6Cs2Ni1,-1.3417471681214734
44912,Ag1Cl6Cs2Os1,-1.2154415361214739
42427,Ag1Cl6Cs2Pb1,-1.529594095121474
52020,Ag1Cl6Cs2Pd1,-1.3377691861214736
52475,Ag1Cl6Cs2Pt1,-1.309383759121474
31736,Ag1Cl6Cs2Rb1,-1.45970078812147
33708,Ag1Cl6Cs2Rh1,-1.37501754512147
31484,Ag1Cl6Cs2Ru1,-1.31704960112147
78427,Ag1Cl6Cs2Sb1,-1.5186692376214737
58000,Ag1Cl6Cs2Sc1,-2.018078667121474
72499,Ag1Cl6Cs2Sn1,-1.559254912806594
31611,Ag1Cl6Cs2Tc1,-1.36408107262147
31603,Ag1Cl6Cs2Te1,-1.31854636345481
44909,Ag1Cl6Cs2Ti1,-1.7722205625001002
63433,Ag1Cl6Cs2V1,-1.622455792121474
44317,Ag1Cl6Cs2Y1,-2.078442303621474
52515,Ag1Cl6Cs2Zn1,-1.4690841621214739
70124,Ag1Cl6Cs2Zr1,-1.8017529221214736
44931,Ag1Cl6Cs3,-1.454088939121474
76996,Ag1Cl6Cu1,-0.5614995314018421
44979,Ag1Cl6Cu1In2,-0.8023594641214735
31831,Ag1Cl6Cu1K2,-1.28104822712147
33971,Ag1Cl6Cu1Rb2,-1.31307551312147
44982,Ag1Cl6Fe1In2,-0.9161231451214743
44287,Ag1Cl6Fe1K2,-1.3882288531214741
31916,Ag1Cl6Fe1Rb2,-1.41503697812147
75122,Ag1Cl6Fe2,-0.9376589156905268
44867,Ag1Cl6Ga1K2,-1.518231396621474
70265,Ag1Cl6Ga1Rb2,-1.545534498621474
44759,Ag1Cl6Hf1Rb2,-1.7319172866214743
31840,Ag1Cl6Hg1K2,-1.2664822276181
52527,Ag1Cl6Hg1Rb2,-1.3022376576181007
45837,Ag1Cl6Hg2Rh1,-0.5202434711147277
60781,Ag1Cl6I1,-0.3608422267053819
43469,Ag1Cl6In1K2,-1.5403167221214737
50455,Ag1Cl6In1Rb2,-1.5771325801214737
21780,Ag1Cl6In2,-0.645682006801638
53424,Ag1Cl6In2K1,-0.9030588586214737
44975,Ag1Cl6In2Mn1,-1.0328870365007838
53433,Ag1Cl6In2Na1,-0.9261263382066385
44974,Ag1Cl6In2Ni1,-0.8343946761214738
44981,Ag1Cl6In2Pd1,-0.8163035711214736
44976,Ag1Cl6In2Rh1,-0.8582490941214737
45810,Ag1Cl6In2Sb1,-0.9587177366214735
70219,Ag1Cl6In2Sc1,-1.4887392936214734
45812,Ag1Cl6In2Sn1,-1.005793385806594
45811,Ag1Cl6In2Te1,-0.7592473964548067
44973,Ag1Cl6In2Ti1,-1.2402737095001002
44978,Ag1Cl6In2V1,-1.0978198861214736
53414,Ag1Cl6In2Y1,-1.5190454556214736
45814,Ag1Cl6In2Zr1,-1.2565278141214737
44987,Ag1Cl6In3,-1.061493560121474
92924,Ag1Cl6Ir1,-0.6791048801518418
31506,Ag1Cl6Ir1K2,-1.26344310212147
31542,Ag1Cl6Ir1Na2,-1.1076886772918
37819,Ag1Cl6Ir1Rb2,-1.3016701446214736
37962,Ag1Cl6K1Rb2,-1.4783359861214738
38043,Ag1Cl6K2Li1,-1.4109953126214738
50286,Ag1Cl6K2Mg1,-1.6317425320381411
50324,Ag1Cl6K2Mn1,-1.5139004295007836
44858,Ag1Cl6K2Mo1,-1.424155647121474
31529,Ag1Cl6K2Na1,-1.40310273220664
70230,Ag1Cl6K2Nb1,-1.5405950401214739
41563,Ag1Cl6K2Ni1,-1.3146091471214738
44865,Ag1Cl6K2Os1,-1.1682369461214734
41467,Ag1Cl6K2Pb1,-1.4760707986214736
50643,Ag1Cl6K2Pd1,-1.2958541751214738
31805,Ag1Cl6K2Pt1,-1.26037601212147
44889,Ag1Cl6K2Rb1,-1.3631698221214736
31806,Ag1Cl6K2Rh1,-1.33260917912147
70261,Ag1Cl6K2Ru1,-1.2859565091214733
40841,Ag1Cl6K2Sb1,-1.4739288846214733
41568,Ag1Cl6K2Sc1,-1.963857388621474
50635,Ag1Cl6K2Sn1,-1.5039326403065936
45687,Ag1Cl6K2Tc1,-1.3097377856214734
31511,Ag1Cl6K2Te1,-1.23828541545481
44286,Ag1Cl6K2Ti1,-1.7139523105001004
37768,Ag1Cl6K2V1,-1.5817969371214737
45689,Ag1Cl6K2Y1,-1.9983509756214737
44291,Ag1Cl6K2Zn1,-1.4092865901214737
31520,Ag1Cl6K3,-1.38124683262147
32021,Ag1Cl6Li1Rb2,-1.43306489012147
31919,Ag1Cl6Mg1Rb2,-1.64003615303814
34274,Ag1Cl6Mn1Rb2,-1.53432190950078
52769,Ag1Cl6Mo1,-0.968693433901842
35364,Ag1Cl6Mo1Rb2,-1.45569004312147
74696,Ag1Cl6Na1,-0.8664216740082982
43461,Ag1Cl6Na1Rb2,-1.4345172422066383
44997,Ag1Cl6Na2Rh1,-1.1779126612918034
61081,Ag1Cl6Na3,-1.3696264408769683
45590,Ag1Cl6Nb1Rb2,-1.5519015161214742
41570,Ag1Cl6Ni1Rb2,-1.3285009161214734
93028,Ag1Cl6Os1,-0.7089338114018418
31903,Ag1Cl6Os1Rb2,-1.19293966212147
60734,Ag1Cl6Pb1,-0.5138833476518423
41920,Ag1Cl6Pb1Rb2,-1.492495593121474
51652,Ag1Cl6Pb2,-1.1111780140238596
93053,Ag1Cl6Pd1,-0.5931138726518421
31426,Ag1Cl6Pd1Rb2,-1.31611776712147
82020,Ag1Cl6Pt1,-0.6010836676518423
31905,Ag1Cl6Pt1Rb2,-1.28543493312147
82376,Ag1Cl6Rb2,-1.1595322768016372
37756,Ag1Cl6Rb2Rh1,-1.3561930461214735
31907,Ag1Cl6Rb2Ru1,-1.29573963112147
50759,Ag1Cl6Rb2Sb1,-1.485962896621474
31921,Ag1Cl6Rb2Sc1,-1.98054496362147
50752,Ag1Cl6Rb2Sn1,-1.5215362243065944
45627,Ag1Cl6Rb2Sr1,-1.7971766401214737
45591,Ag1Cl6Rb2Ta1,-1.4928748161214735
31427,Ag1Cl6Rb2Tc1,-1.33684062962147
31910,Ag1Cl6Rb2Te1,-1.27593133945481
44221,Ag1Cl6Rb2Ti1,-1.7423522205000999
41574,Ag1Cl6Rb2V1,-1.5970134331214738
31428,Ag1Cl6Rb2Y1,-2.03593045462147
31923,Ag1Cl6Rb2Zn1,-1.43235625912147
70182,Ag1Cl6Rb2Zr1,-1.7619523381214737
31480,Ag1Cl6Rb3,-1.40651356912147
60667,Ag1Cl6Rh1,0.1129456110981577
74705,Ag1Cl6Ru1,-0.6879095676518423
60730,Ag1Cl6S1,-0.2841358094035118
83463,Ag1Cl6S2,-0.5046153421379391
74698,Ag1Cl6Sb1,-0.8925805732768421
51797,Ag1Cl6Sn1,-0.9101218185082423
60673,Ag1Cl6Sn2,-1.029085899435238
39938,Ag1Cl6Ta1,-1.3015760020268425
51798,Ag1Cl6Ti1,-1.2777796218751254
52759,Ag1Cl6Zr1,-1.4483489814018418
62671,Ag1Cl7Te1,-0.6901148477963545
95389,Ag1Cl8,-0.36202419832810917
74800,Ag1Cl8Ga2,-1.1692317493139077
64771,Ag1Cl8Hg2Rb2,-1.2044564686450403
59587,Ag1Cl8Li6,-1.6918940528301991
58079,Ag1Cl8Na6,-1.7429610185041915
102706,Ag1Co1Cr1S3,-0.40471923825667844
102721,Ag1Co1Cr1Se3,-0.16412797125000012
102722,Ag1Co1Cr1Te3,0.025392455416668607
24805,Ag1Co1Cs1S1Se2,-0.283130553585559
24829,Ag1Co1Cs1S1Te2,-0.201799708863336
78379,Ag1Co1Cs1S2,-0.6193477281053432
24819,Ag1Co1Cs1S2Se1,-0.366947765087786
33759,Ag1Co1Cs1S2Te1,-0.367393789810007
66513,Ag1Co1Cs1S3,-0.5079193840900119
24848,Ag1Co1Cs1Se1Te2,-0.204861579861111
27528,Ag1Co1Cs1Se2Te1,-0.284238670138888
66519,Ag1Co1Cs1Se3,-0.4010409904166661
66690,Ag1Co1Cs1Te3,-0.3362847087499983
103515,Ag1Co1Cu1S3,-0.25532659492334514
103528,Ag1Co1Cu1Se3,-0.08537186791666684
103529,Ag1Co1Cu1Te3,0.009741965416668682
58932,Ag1Co1Hg1S3,-0.22121602658438988
104150,Ag1Co1Hg1Se3,-0.04045705041104478
104157,Ag1Co1Hg1Te3,0.005400744588956859
35083,Ag1Co1I6K2,-0.68246056120699
25257,Ag1Co1In1S1Se2,-0.22859860608556
25304,Ag1Co1In1S1Te2,-0.0855394046966692
27526,Ag1Co1In1S2Se1,-0.291208210921119
25249,Ag1Co1In1S2Te1,-0.259409389810008
18178,Ag1Co1In1S3,-0.340487379090012
25265,Ag1Co1In1Se1Te2,-0.0631825390277771
25306,Ag1Co1In1Se2Te1,-0.157833091805555
18224,Ag1Co1In1Se3,-0.169785337916667
18217,Ag1Co1In1Te3,-0.0628070312499981
26761,Ag1Co1K1S1Se2,-0.290556806918893
